Gender,Height,Weight
1,173.03183164043477,89.09200745347404
1,169.6387951884011,75.03828802361522
1,169.6868585853399,80.08884277121926
1,172.4304750469896,79.2207657308137
1,175.70088537487774,88.55818139074047
1,178.37130524900368,93.29681578104271
1,164.7337299109869,71.82241152317484
1,172.2655769097182,76.69379270496759
1,161.1382285663997,61.53242004573582
1,182.49502451367593,98.95448288308464
1,169.48930706359923,70.71478475051101
1,182.79949635623316,91.41156905704038
1,193.09422258928458,107.01417370175515
1,181.54929725780758,88.6285281922152
1,171.11931395796626,80.12075070484686
1,179.21031914925675,90.01998108302018
1,177.4624372548759,84.23970465145788
1,172.58682790709275,80.44353414342035
1,188.225579513831,97.86687544077701
1,175.68630420081888,84.83187366942974
1,169.05536057466819,77.83089162305043
1,169.4220766748738,78.39875467935036
1,170.8050049841313,76.3305918927747
1,175.3905191318934,74.30766321371598
1,179.50877782889623,86.19310955681088
1,166.36744760837834,71.15495511732212
1,165.575540968048,78.29291963718043
1,171.6230832354498,76.68607017463084
1,187.49107964811412,104.94962588591422
1,181.88067308945793,94.00715825075302
1,172.0208630593003,78.08712023776701
1,173.30707515854988,90.64027241709331
1,167.46073114358745,76.24446625779052
1,181.73317910254553,89.72939473146077
1,175.67752804997272,89.30877896394391
1,174.23805468285533,81.74715768018152
1,180.4860776498944,85.78967496884017
1,161.65591133700772,71.85927719460165
1,180.80343670491771,94.76565747125092
1,167.9668298514167,84.8857146550939
1,165.2457277123484,71.4781302849353
1,172.95209087146984,82.39246708912991
1,180.32258550357938,92.87145524664302
1,188.52178418916725,104.83880503330403
1,176.09088017615477,84.48533360566536
1,164.92560917297385,82.14273051723886
1,173.60097947894073,90.22896500947719
1,180.1599777145523,92.2472151510442
1,156.1536353720485,73.041353741536
1,173.966664305037,86.09479243015856
1,183.00672027187926,90.81040138796662
1,184.2050342454728,100.63512327872587
1,180.93413493906073,97.09597075179859
1,183.53815257310015,91.49015123428424
1,171.61520135759534,84.90656817483183
1,183.55972176724921,89.14328676422467
1,159.00462991378436,68.81929744598654
1,168.2405507211095,75.88482134167374
1,176.91211102741676,90.19390973998527
1,175.98624037167713,81.09750864821551
1,179.64220799287025,87.78785644579386
1,174.82468199837564,89.69233181488326
1,167.676647713091,83.67040201142527
1,168.69380043338933,70.39510687901569
1,169.20368595495,73.02467866965462
1,172.80844732654316,85.76719916733613
1,179.0760910320003,78.46496462730278
1,175.6606329124405,88.85652134836562
1,179.81935743860063,97.86086615480988
1,165.5937178932874,75.61713076073985
1,189.95571437049497,108.61911022591968
1,180.5099419414459,83.58759167590482
1,176.10886237632317,90.71109304406659
1,177.54397803458167,86.82305674394412
1,163.63999223112654,76.70667160789866
1,172.3444119744694,88.33455744711569
1,171.57463649963177,83.12823329001132
1,189.9093149861316,95.42210763147564
1,181.4041228053666,89.83048635260384
1,170.48567474096475,78.31905008142417
1,177.44335329654783,89.3897637863583
1,173.81426601418266,86.41191138746998
1,172.55104582183918,83.71289069269606
1,173.97817161439164,81.61472539297286
1,165.7201242630609,72.34938445982279
1,178.2707941993546,89.75882933141935
1,180.60449823790796,98.55175476111047
1,173.85684949937928,85.23330516812656
1,166.16826513308902,80.22304507681531
1,171.96000180884448,83.98174328774924
1,188.52658017778455,101.29074061778697
1,180.76480451196767,93.86768098977295
1,170.7661606004735,77.57191612107927
1,172.41662035189896,79.4796820543199
1,171.13599368994835,78.61220893918967
1,174.65356719972505,82.15729257270239
1,182.13139215245008,91.90182531005146
1,176.2277267733612,90.65077852677665
1,187.23998019094063,101.38448993759211
1,176.41157556786456,99.4553560504271
1,179.79717611593063,95.80592457824359
1,182.29189789172904,91.08081228215843
1,176.1323730548859,94.71444361491588
1,165.82650479192884,73.2188576796464
1,180.14148481107156,94.27272176567372
1,174.23552322340294,82.0236027959914
1,174.25364293945626,80.20208548492475
1,176.47601006422494,88.27071256268532
1,167.46447638609135,73.93932053047867
1,174.04929705680976,78.59418392017092
1,187.7799752806026,97.80352310948453
1,180.84276206846496,95.31534129723293
1,169.05373065733897,83.93371786636014
1,182.2253816221032,85.25958146820501
1,177.15186650240065,85.35745278215788
1,169.54666147915228,81.43882264001746
1,177.01875253316433,96.03378562960904
1,178.82493275033715,89.67157411191897
1,175.310129719066,84.49874286317215
1,164.42000937435026,75.3443856090206
1,180.33510907987812,85.64350836736067
1,163.72792820275006,73.20012049879429
1,177.1637873608251,87.75928319577754
1,181.67819598294938,85.85691257291363
1,173.55290629448888,94.2495795395753
1,179.74238921684426,90.41136097126622
1,181.4043860707451,95.19002632986086
1,176.2518042010229,81.72615304190977
1,182.88439983320947,89.00128869343948
1,175.74634643227168,85.92794247273528
1,168.0625627392749,75.07610181481601
1,170.87124320768862,82.73261106180416
1,180.12622192498168,85.98182789079533
1,175.56451498575294,86.01279761769797
1,171.21892571321885,77.19742368408667
1,185.26416856212833,98.02007668127759
1,179.04695888782933,80.31652590331582
1,175.28097903314318,88.92725080977564
1,169.57575919077334,76.06760348655327
1,175.56648587281646,81.46869299221946
1,185.74071865726523,100.0902480592856
1,171.4165326943602,74.52300707025478
1,164.985898970773,71.00746272986055
1,172.16752225042305,83.31624532343443
1,171.86249294195937,77.24920940333199
1,168.8500483964295,76.48797789275336
1,185.38715831065022,95.09010812459366
1,176.69060998408392,88.60739506557582
1,180.34904275425305,88.14317739616041
1,177.58571889974823,99.50353209319096
1,182.11074014163682,93.05972772874516
1,171.83084977812646,81.13973156971124
1,173.47070859389427,82.42897511345012
1,174.4656294112285,92.33333894537112
1,175.0460599791796,74.9133943956162
1,175.1606343687962,89.78011299255836
1,170.8079774186365,78.6002511025647
1,175.04629364829492,83.43724546271338
1,167.22990303918846,63.291527419653846
1,164.26453189150521,72.66023630943936
1,168.39158021797803,74.20946656223285
1,170.42786779789182,87.97648509563044
1,170.17565592130944,86.13410100872034
1,180.24340609271525,83.56250178358367
1,173.78901540031518,86.54333156378232
1,171.83742007008135,85.366322561743
1,192.0752906219659,102.60603928654174
1,179.19507473651248,89.75650060538328
1,174.98273082972764,86.41539355159587
1,173.44271107555974,79.94404027402457
1,165.08749877838122,80.61558824772324
1,166.5624597183889,78.78511668655021
1,176.03746413028884,95.4646449589181
1,166.88997717226914,77.15625471661671
1,172.2221371661511,78.68001924405944
1,175.80901417225928,83.88580323682919
1,172.75811526259582,88.12700438611591
1,157.29445031614483,67.6531038449129
1,170.85656129751936,87.30320130653168
1,171.8991275089421,81.53352849436911
1,177.72609518455545,92.0171668130154
1,165.89619230378494,74.09757871832679
1,182.64125381904958,98.44203514064566
1,168.23411626714815,83.08046975204134
1,167.1699547735417,75.56099305732202
1,185.02616755174648,93.10016131183346
1,180.21158636963676,86.04780346584039
1,181.21327137447688,99.14901349915584
1,180.48138696119454,92.14242170493299
1,157.2908901287356,63.4598206545079
1,174.65664219707133,89.03729999438994
1,171.66321122099708,81.61798876933716
1,171.09870445897096,74.45527723208056
1,167.33305765291897,76.28277307964181
1,174.4846958638989,86.0656990671391
1,176.61854834615494,88.5277282207872
1,169.2521147038477,86.39474235855856
1,177.31714999717568,92.72626957654946
1,174.4468791607222,88.97280689980282
1,181.90255402588392,95.10498566541271
1,177.01208014721422,86.60586299500021
1,180.088759367925,89.78619240080826
1,172.73476754052328,84.72206700586669
1,179.36398970503618,85.57640493796126
1,181.7908331601963,80.00303414556764
1,185.45267268797608,94.95017902050559
1,154.3002193833408,61.764654549560895
1,175.46858384870143,86.60667130098679
1,176.1203935750217,86.83821721661101
1,172.10312978737588,83.88650158168734
1,193.10878793215002,105.37553192398747
1,183.45814504676372,91.52527392106121
1,175.059445016364,85.42444025264807
1,165.95071630911517,79.22242702710953
1,167.46830476748818,83.43522691263325
1,178.9853908479799,85.05641155960186
1,185.87985079769305,96.99949384322372
1,174.1192344036541,79.47817196955874
1,174.06469695572568,76.90416739160621
1,161.53499676795442,65.58573927489827
1,170.54637271860008,79.68667523063017
1,179.8735813642628,89.44761736089113
1,186.76692341175865,101.11741240744938
1,167.99831505528059,75.0261785288221
1,172.48339836091924,77.29989274051633
1,181.44077458695213,98.26344918633505
1,170.46620668698657,78.79233426172642
1,186.14115163260064,98.83590045880204
1,161.728361211397,73.0342748473556
1,175.8323135654389,87.88631933176059
1,176.9621150231741,80.33983435175519
1,179.03303834086174,92.90809258153077
1,175.27188178137763,80.16417257329918
1,173.88305078060043,87.43524923803909
1,167.7028238075957,75.73218319858859
1,176.06814957820714,84.70286087674766
1,175.45746103432884,85.50489461373658
1,186.8481667316476,94.51110579437561
1,167.86272977208466,73.25320940359116
1,186.7560002064174,97.50706616135523
1,176.9848129477863,93.04688527471045
1,169.35902403700146,83.0968328041906
1,185.32263028798772,94.75312092771046
1,173.34705524692586,94.31337811628445
1,182.7698297573379,95.55542698492883
1,180.4889287068237,92.65652501861555
1,170.1214528685578,88.5405823868141
1,173.93412527234403,86.49365433148854
1,181.06248113386366,90.55298705341175
1,165.05035897909934,75.66891930370286
1,169.5751850384507,81.1011196910331
1,174.66605077865344,84.26476446743752
1,175.24106066062805,87.88571384869246
1,181.08979427273255,103.78208369617678
1,175.3856751371364,87.24828589913729
1,169.01536432138778,79.82470371207219
1,174.02942955060686,79.89625695481858
1,171.3476768954414,80.50465343825233
1,181.2477513282133,91.51707430775542
1,174.21963134583012,80.21460630989806
1,177.12966023563774,84.15232030140204
1,177.37799695026763,85.29390643551335
1,183.92288783989733,85.9032661339839
1,166.2038760443794,75.3401543137539
1,168.31984819641826,77.22411903584963
1,177.73472421805653,96.52630943017978
1,180.8713533282676,88.97003245210325
1,177.64099648900307,91.75216777397169
1,181.3204963700996,91.32258766970655
1,164.05550544156048,71.87350960813056
1,174.73418041631766,79.14703505350066
1,173.85219668928966,83.36267211899786
1,175.7720084300517,85.32224554465729
1,176.34208396453565,79.91993022064298
1,176.7998120114592,88.08788930119327
1,185.1195357116989,88.08734362800332
1,157.93296130331484,66.1785477100194
1,174.94175481506798,87.01423581152373
1,180.54341223882088,95.18789310300374
1,183.3436366691579,91.29059015633639
1,183.0393976441675,94.70177844173156
1,171.1453470491959,82.85919529662897
1,172.55397171387358,75.49361573935663
1,179.83690285864282,87.72176378158858
1,166.49476803062396,80.94266674200703
1,178.2857101829356,93.4135487142507
1,182.31864823540656,90.35999085259695
1,173.05093257449244,87.10307516032795
1,173.6330857095773,79.49692601824951
1,167.86950681353815,77.11356344786122
1,181.81351277247225,93.14402685832412
1,186.78313601622466,88.92367029817072
1,180.6334508769792,94.4130232524427
1,179.817528466366,92.02962462368625
1,182.1918136310806,85.54519410399152
1,160.51918713820768,73.67682493291753
1,172.97682805911248,82.94038541136382
1,167.2744933120489,71.35794193515737
1,173.59999951350315,81.04600059387782
1,176.68298148210118,84.92035387873892
1,174.5698923450108,77.84589746862719
1,178.20202523634595,90.96069900535913
1,175.06527510081506,87.96389926316394
1,163.3224424628875,70.52889714051766
1,178.95730796172208,87.32911746638453
1,174.30512050323833,72.51233631315255
1,176.9484694312035,79.94979679266504
1,175.4095667328286,77.88579528629523
1,170.75654501213526,82.42202947071351
1,167.9341312252619,77.7396175398058
1,174.2881638580323,81.25285330140295
1,175.89249254633953,85.03460710809806
1,176.8904417063242,82.55579528022969
1,184.90445202694687,97.28370673274381
1,190.61174748327042,94.58591906465921
1,180.27061769246924,86.28317418579401
1,188.94555156000445,98.49468621742332
1,163.47989623415458,70.79387177529571
1,181.17058270847946,93.6146716217358
1,170.61694208283748,80.80867643598187
1,188.98024658868712,103.79926562821936
1,162.22451923735682,79.13972162131357
1,174.97041908783964,74.48656609193372
1,183.21525516995592,96.23284299934434
1,173.74546446996865,93.4467285774502
1,165.33534723536377,75.94651109350714
1,175.84338495444698,88.54961321703067
1,182.74738219288716,94.88032844642588
1,171.3559962648293,82.69040473093162
1,176.05478795149406,86.26646115809883
1,161.8768623459542,72.73116563819639
1,154.12673620316332,58.64990997239814
1,179.48484061611796,88.73453331394632
1,171.6888390590621,84.70894871333114
1,189.60975002361985,103.19247259782351
1,178.9863802892517,89.44268702912555
1,182.7377867189613,95.05305339121271
1,188.02540705804822,95.14512773531034
1,179.78685953204644,99.98836280742884
1,164.4072326809423,76.7513665569947
1,173.69288116366687,84.29808500642432
1,181.53182083795835,87.40331974588318
1,170.03891249346285,80.29761720916669
1,179.82432667070964,90.69453337645619
1,165.8427843409803,76.52563797518505
1,156.85518496558507,56.03137744881765
1,158.70090512475915,72.68459731358287
1,172.22642687025416,89.39509570785313
1,176.5960254706125,73.46872150668462
1,184.15192185022158,91.46912013310278
1,179.03264865088804,88.35346127065789
1,169.3919294227864,73.73836797125904
1,181.0814706626488,79.74644846693496
1,182.36378868284228,94.97278006580238
1,185.56311439627663,92.74157073895434
1,174.88752009544365,95.64852963086517
1,167.75542739810334,76.80504789913874
1,187.92418959555798,101.29893459666818
1,175.8991094104088,87.5191662182713
1,176.12526932648635,78.42823469823112
1,180.27971301555007,86.89559627555134
1,161.44564516791223,71.2681684104522
1,177.2161834179878,82.91457386042116
1,165.57873300808146,68.89470190892366
1,177.74650968259934,87.69796843759042
1,177.1665167655799,84.10864383131468
1,180.77543512718415,88.62385310248125
1,179.25288452868108,79.01431450480665
1,166.75376737862348,74.68383840466839
1,170.5315719137585,74.31878184262465
1,167.43194083220325,79.25157523705118
1,187.41805656644,96.56998899506775
1,172.05261840494188,78.37809425911144
1,166.48195368391185,78.00890241740574
1,180.88333791684855,88.8692943363427
1,166.60457923578014,79.2948435627359
1,166.7955883809582,79.18212927494248
1,157.41074913154088,63.628865024700865
1,187.70584426338564,97.77615691744127
1,183.7491464506048,97.91156803181018
1,178.59170362581642,83.571541103195
1,170.47353346099487,76.2951573917623
1,167.4685036815031,68.66685173768263
1,170.7584723528198,84.35457720101527
1,178.09043281865007,92.18882361185891
1,190.0974092880675,101.57996447271726
1,163.89934866875805,67.34579572565805
1,177.93018691424874,93.98183445565448
1,182.45624868923355,93.07393127020343
1,185.00531882374196,94.99236348735562
1,186.18673899669167,90.3405255133119
1,168.6387088164722,74.87198637298285
1,168.948511378955,81.99153251151678
1,175.9529440254305,91.76109921471448
1,173.30916297637526,88.56927670237226
1,178.85122734702344,83.56646150620946
1,177.1062884212997,85.48111775677985
1,166.39726408208338,71.30694183687324
1,175.60866416677416,89.1545618907802
1,187.11211954198401,94.51323201400245
1,167.36759141543118,71.75144403226228
1,173.62024955417954,83.73237013327824
1,178.8788155452018,89.76926833336647
1,183.0837109123805,92.01895561513012
1,182.1462569547458,90.30144870245093
1,166.95207115371085,70.86193776845906
1,162.30177902592914,76.33932403025615
1,178.60266466835503,91.4036360354677
1,167.10337367372722,79.1903048615145
1,177.3617590304372,89.32623181781949
1,173.56112123309657,89.70088896272318
1,172.06363673797833,75.13446816096321
1,190.58607917933608,105.63527960584761
1,186.44630864371285,87.4218769022321
1,176.6690951735744,87.17206748581044
1,163.92916105148066,71.27258310292494
1,171.5687741366514,74.16011592266499
1,185.66505408162413,93.05783611597937
1,169.04711192474892,77.75863785061254
1,187.93867463969727,94.78466338675806
1,179.99122767045972,95.14505605218847
1,181.7845835895075,93.55809355619046
1,167.2295134814593,80.3818078833231
1,178.49985550306013,96.03279899859648
1,156.90474586820423,67.81873492891704
1,190.0553610810485,99.94281332886976
1,181.87707045253674,87.28376219170983
1,170.84066308614135,74.11081508992045
1,180.14745385863915,90.61787160246891
1,190.65155836684252,99.14781220049213
1,185.67622565537266,101.2446607787305
1,179.48145975835214,98.86123033499716
1,170.5474550675771,77.65847884618466
1,170.4928097115584,66.92203660837534
1,176.59335766508374,77.1275073860407
1,165.6707168251615,72.95395668311417
1,173.76257556425185,83.97245978710775
1,174.65919778824895,80.32360820910908
1,172.55964678380386,85.67631524423041
1,175.864084875568,72.23220641255635
1,173.90293875194862,85.31125498033707
1,166.8635057362459,68.47452935223902
1,176.35473503777015,78.16564109550865
1,167.98389419815283,75.4612972483485
1,180.0277022507522,84.52225361599491
1,167.571585098716,85.12033951222938
1,164.9453531660446,74.33474700947971
1,173.65625243580735,89.33472049288754
1,176.59490031806828,86.04975842779606
1,168.79722943517936,85.71747894054083
1,176.46543767478914,80.4417823092219
1,174.57445070619406,83.52009089860616
1,187.40443717951928,100.35273751720278
1,194.31478368522562,98.82968926596591
1,180.91328288917083,90.34770781315582
1,163.84577453853646,74.61605029621066
1,168.9196899474128,74.05791563455323
1,175.79444912249687,85.10511750725395
1,161.40777908665473,68.1960415026774
1,177.1170662195106,91.94631997948402
1,174.26484949901516,82.42893205048024
1,181.5188908295847,93.70795986911439
1,176.55409952369746,92.52615258185917
1,187.3494747846846,105.05584027002935
1,173.42557837735401,88.5365907995036
1,184.03476889352032,90.84994370942005
1,179.75375090681297,88.61058405627674
1,178.94843749213285,85.3201278087458
1,175.01641108759839,88.29611429156543
1,175.86560505462796,89.54454534197835
1,170.88573210110778,70.94920148769155
1,181.51796231661777,94.24214531635616
1,174.85520912229177,77.98205824060301
1,181.37115037273526,98.39466949828046
1,178.1679801460677,86.44800221230145
1,179.52641522532497,93.49431009582297
1,174.09443477865278,91.22138467376885
1,181.4442063567759,93.70941229668786
1,165.66088402280857,72.11531571058794
1,179.7638046025897,94.44854381253724
1,177.19064076539098,85.1900487660483
1,162.4648279389846,76.36196680815202
1,178.57257470323893,89.28280475356108
1,178.60479702318506,93.22308322163586
1,171.20973600995896,74.6496272948247
1,170.48861775642087,75.83673920397376
1,173.67905291265512,76.65583415190528
1,176.72872699020056,83.56063575636499
1,158.8319233413252,76.27300354673234
1,176.11552667575248,83.51509381895525
1,169.64016688802855,78.09741411569524
1,191.49388226504405,99.15734185265494
1,178.34261787387842,86.02747571822373
1,180.60305158441878,89.248732982535
1,177.2764752450493,82.42818664132484
1,168.838484929432,79.55511612549975
1,179.61283378383115,94.66938525873985
1,161.59154190663813,73.78806734332663
1,179.19517048228823,86.78068204402892
1,171.2031655790366,87.39478437241287
1,181.44534425440028,96.76830727066798
1,174.22724904538288,85.00428881004599
1,181.48890939961095,92.28250904872021
1,179.57492646581764,86.17589331292803
1,181.3343197914113,89.49690331673887
1,179.03353364055135,87.70652507667474
1,188.99679715336194,102.8297703939119
1,161.03707500177202,83.99985791009006
1,173.73528656166155,77.713512961879
1,171.27182961857287,79.43501157310806
1,179.86247991141522,89.00432731022185
1,170.46008835668297,88.33810961862812
1,172.02967854648972,83.67341335462196
1,174.1191137507044,81.44552344062492
1,174.29349183035575,87.36437680808343
1,179.33863296567432,89.51241098917457
1,170.40042429724602,74.46878448588367
1,165.8917387901586,75.89850734929288
1,177.60733274977113,84.3075957006528
1,173.64617260679003,87.9885688625311
1,180.0093045055249,93.37823378607962
1,193.07124203114066,106.79277791077986
1,172.63355822572487,80.27069203219071
1,177.2033221032825,90.27679535872107
1,176.70442785841766,91.03775220057814
1,181.76244760592104,97.05897958023877
1,180.2334451470545,91.47287650223949
1,166.21994267036266,65.37713432334436
1,180.2793562746641,91.89918526512012
1,172.70184215471176,83.44191757526131
1,179.11702833018649,90.52264830291183
1,175.53734625323986,79.85278825717981
1,181.87815567311736,88.41985362307446
1,177.51947879766456,92.31428475061648
1,168.80052288850712,75.60682319647451
1,178.5400396282622,94.12421486028222
1,159.05471161420243,69.33288650862907
1,169.2190718529955,66.3291231846961
1,165.98973196904535,71.1056884354612
1,181.8811193178558,95.23841850923947
1,176.30880264904175,83.41652607830676
1,177.53028652613136,91.07984681552179
1,166.79153475289274,74.48690020854934
1,163.59701405808482,70.14393934540657
1,174.31229002029042,85.93265988164438
1,176.78471791643943,80.10202869194475
1,171.33120735662487,78.59489181178127
1,173.15178627887073,84.02932861761656
1,176.66617965170414,92.44708036292381
1,166.99813688924874,82.57719032004469
1,185.73087860347852,91.49122007929766
1,169.21715204822502,80.66800572198734
1,175.63060882606433,91.91052872247188
1,167.55311942107417,84.47036557346001
1,170.6962966974708,84.12045404728191
1,166.25305121398162,79.76165166043639
1,185.4964337483829,95.06734960782153
1,173.52580205184762,81.3611853227647
